PLAYER_NAME,n,accuracy,avg_probability,actual_fg_pct,avg_absolute_error
Tosan Evbuomwan,220,0.6636363636363637,0.4325848,0.42727272727272725,0.4567768129435453
Myles Turner,811,0.6140567200986436,0.49484724,0.4808877928483354,0.4567280431196516
Kevin Porter Jr.,652,0.6226993865030674,0.44809353,0.4493865030674847,0.45672364570657537
Jared Butler,453,0.6313465783664459,0.43989596,0.4481236203090508,0.4566610714391894
Justin Edwards,378,0.6137566137566137,0.4336615,0.455026455026455,0.45586350264530334
Zach LaVine,1223,0.5993458708094849,0.48770234,0.5110384300899428,0.4558227486597741
Jabari Smith Jr.,566,0.6360424028268551,0.442221,0.4381625441696113,0.4557554942716979
Jaylen Wells,676,0.6449704142011834,0.42002282,0.4245562130177515,0.455727526576385
Nikola Jokić,1342,0.6177347242921013,0.55862474,0.5842026825633383,0.45561868248260323
Brandon Miller,487,0.6447638603696099,0.41762394,0.406570841889117,0.45560693228330457
Corey Kispert,560,0.6339285714285714,0.479644,0.45535714285714285,0.45555154154343264
Ja Morant,884,0.6278280542986425,0.4561506,0.45701357466063347,0.4555332090924768
Vasilije Micić,273,0.673992673992674,0.4069634,0.34798534798534797,0.45550555776763746
Cameron Johnson,747,0.6291834002677377,0.45999742,0.47523427041499333,0.4551584728491035
Kevin Huerter,603,0.6401326699834162,0.4486184,0.4262023217247098,0.45512534996763393
Isaac Okoro,267,0.6292134831460674,0.50461066,0.46441947565543074,0.4549801462375269
Jonas Valančiūnas,627,0.6028708133971292,0.56984687,0.5502392344497608,0.4548330031561129
Jaime Jaquez Jr.,460,0.6456521739130435,0.48412713,0.46304347826086956,0.45465515839016957
Kenrich Williams,354,0.6214689265536724,0.47451174,0.4830508474576271,0.4546192221890735
Pascal Siakam,1181,0.615580016934801,0.5091497,0.519051651143099,0.4540938688702345
Jeremiah Robinson-Earl,347,0.654178674351585,0.4532271,0.4553314121037464,0.4540367633619638
Rob Dillingham,211,0.6635071090047393,0.42184523,0.44075829383886256,0.4536710797469198
Lauri Markkanen,699,0.6466380543633763,0.47071767,0.4234620886981402,0.4534579054139373
Jaylen Brown,1118,0.6270125223613596,0.4897766,0.46332737030411447,0.4534373662512823
Lonzo Ball,239,0.6359832635983264,0.3692998,0.3723849372384937,0.4533017451668384
Jordan Poole,1054,0.6413662239089184,0.4353679,0.4335863377609108,0.4532712061573138
Dean Wade,271,0.6457564575645757,0.42535847,0.4132841328413284,0.4530092868197888
Cason Wallace,489,0.6298568507157464,0.48587427,0.47443762781186094,0.4529673416312243
Jalen Green,1437,0.6464857341684064,0.4361893,0.4231036882393876,0.4529229377758694
Karl-Anthony Towns,1215,0.6098765432098765,0.53789914,0.5259259259259259,0.45264521031468
Aaron Wiggins,727,0.6519944979367263,0.4937299,0.48830811554332876,0.45250400027677806
RJ Barrett,981,0.6218144750254841,0.49357334,0.4689092762487258,0.45228958467095637
