mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__reg_alpha,param_classifier__reg_lambda,param_classifier__subsample,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
3.0459909439086914,0.0,0.34412503242492676,0.0,0.7840244061638264,3.886848381556415,0.11686965891193006,6,14,642,0.7106628896857874,1.0544541040591566,0.8037677756530195,"{'classifier__colsample_bytree': 0.7840244061638264, 'classifier__gamma': 3.886848381556415, 'classifier__learning_rate': 0.11686965891193006, 'classifier__max_depth': 6, 'classifier__min_child_weight': 14, 'classifier__n_estimators': 642, 'classifier__reg_alpha': 0.7106628896857874, 'classifier__reg_lambda': 1.0544541040591566, 'classifier__subsample': 0.8037677756530195}",0.6503462296902713,0.6503462296902713,0.0,25
3.029308795928955,0.0,0.30443596839904785,0.0,0.7206017208173887,3.5830543826940775,0.07204442678185341,6,4,734,0.24929222914887494,2.5519146151781484,0.914442898490067,"{'classifier__colsample_bytree': 0.7206017208173887, 'classifier__gamma': 3.5830543826940775, 'classifier__learning_rate': 0.07204442678185341, 'classifier__max_depth': 6, 'classifier__min_child_weight': 4, 'classifier__n_estimators': 734, 'classifier__reg_alpha': 0.24929222914887494, 'classifier__reg_lambda': 2.5519146151781484, 'classifier__subsample': 0.914442898490067}",0.6545298423843118,0.6545298423843118,0.0,20
7.450287103652954,0.0,0.8234038352966309,0.0,0.7300793579220679,0.30791963931517197,0.04977017434965216,7,2,806,0.295633685837714,1.027471299151353,0.8097870996690186,"{'classifier__colsample_bytree': 0.7300793579220679, 'classifier__gamma': 0.30791963931517197, 'classifier__learning_rate': 0.04977017434965216, 'classifier__max_depth': 7, 'classifier__min_child_weight': 2, 'classifier__n_estimators': 806, 'classifier__reg_alpha': 0.295633685837714, 'classifier__reg_lambda': 1.027471299151353, 'classifier__subsample': 0.8097870996690186}",0.6393261161284671,0.6393261161284671,0.0,29
2.2598812580108643,0.0,0.2911508083343506,0.0,0.7264541530258918,1.6660397914814649,0.12099363107026419,3,7,439,0.11005192452767676,1.6396758127097084,0.7994877260191897,"{'classifier__colsample_bytree': 0.7264541530258918, 'classifier__gamma': 1.6660397914814649, 'classifier__learning_rate': 0.12099363107026419, 'classifier__max_depth': 3, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 439, 'classifier__reg_alpha': 0.11005192452767676, 'classifier__reg_lambda': 1.6396758127097084, 'classifier__subsample': 0.7994877260191897}",0.6501871834796584,0.6501871834796584,0.0,26
3.5023670196533203,0.0,0.45015597343444824,0.0,0.9363051680728727,3.4429223330253738,0.015834255663742886,4,9,567,0.22210781047073025,1.0993268366684141,0.7681653099912698,"{'classifier__colsample_bytree': 0.9363051680728727, 'classifier__gamma': 3.4429223330253738, 'classifier__learning_rate': 0.015834255663742886, 'classifier__max_depth': 4, 'classifier__min_child_weight': 9, 'classifier__n_estimators': 567, 'classifier__reg_alpha': 0.22210781047073025, 'classifier__reg_lambda': 1.0993268366684141, 'classifier__subsample': 0.7681653099912698}",0.6581585563185495,0.6581585563185495,0.0,1
3.650029182434082,0.0,0.4110417366027832,0.0,0.9800183963693817,1.292811728083021,0.07725487460920394,2,17,746,0.2539154139343447,1.734380314193006,0.8937064954939259,"{'classifier__colsample_bytree': 0.9800183963693817, 'classifier__gamma': 1.292811728083021, 'classifier__learning_rate': 0.07725487460920394, 'classifier__max_depth': 2, 'classifier__min_child_weight': 17, 'classifier__n_estimators': 746, 'classifier__reg_alpha': 0.2539154139343447, 'classifier__reg_lambda': 1.734380314193006, 'classifier__subsample': 0.8937064954939259}",0.6571577714163082,0.6571577714163082,0.0,8
1.80149507522583,0.0,0.3244149684906006,0.0,0.8992947064735547,0.5923477198135996,0.13472885820587302,4,17,251,0.5026790232288615,0.7573937562499468,0.7475262624828141,"{'classifier__colsample_bytree': 0.8992947064735547, 'classifier__gamma': 0.5923477198135996, 'classifier__learning_rate': 0.13472885820587302, 'classifier__max_depth': 4, 'classifier__min_child_weight': 17, 'classifier__n_estimators': 251, 'classifier__reg_alpha': 0.5026790232288615, 'classifier__reg_lambda': 0.7573937562499468, 'classifier__subsample': 0.7475262624828141}",0.6483951039650728,0.6483951039650728,0.0,28
4.455895900726318,0.0,0.54374098777771,0.0,0.9678930600883289,0.9582475626678897,0.032387384650946774,5,6,665,0.5926967238793935,0.9042666316635762,0.7793790596214916,"{'classifier__colsample_bytree': 0.9678930600883289, 'classifier__gamma': 0.9582475626678897, 'classifier__learning_rate': 0.032387384650946774, 'classifier__max_depth': 5, 'classifier__min_child_weight': 6, 'classifier__n_estimators': 665, 'classifier__reg_alpha': 0.5926967238793935, 'classifier__reg_lambda': 0.9042666316635762, 'classifier__subsample': 0.7793790596214916}",0.6531614605459677,0.6531614605459677,0.0,23
3.6026041507720947,0.0,0.36264586448669434,0.0,0.734755978397099,3.2125590255195835,0.07143607613352461,3,6,760,0.0902897700544083,4.67651247794619,0.7622730227401076,"{'classifier__colsample_bytree': 0.734755978397099, 'classifier__gamma': 3.2125590255195835, 'classifier__learning_rate': 0.07143607613352461, 'classifier__max_depth': 3, 'classifier__min_child_weight': 6, 'classifier__n_estimators': 760, 'classifier__reg_alpha': 0.0902897700544083, 'classifier__reg_lambda': 4.67651247794619, 'classifier__subsample': 0.7622730227401076}",0.6535765688208544,0.6535765688208544,0.0,21
3.6709859371185303,0.0,0.3681361675262451,0.0,0.715281478639949,0.16310056621905566,0.08590715318258901,4,4,652,0.7111495324380178,4.547505230698577,0.7720330955521053,"{'classifier__colsample_bytree': 0.715281478639949, 'classifier__gamma': 0.16310056621905566, 'classifier__learning_rate': 0.08590715318258901, 'classifier__max_depth': 4, 'classifier__min_child_weight': 4, 'classifier__n_estimators': 652, 'classifier__reg_alpha': 0.7111495324380178, 'classifier__reg_lambda': 4.547505230698577, 'classifier__subsample': 0.7720330955521053}",0.6496150120701238,0.6496150120701238,0.0,27
4.151826858520508,0.0,0.3776130676269531,0.0,0.6836617928819972,3.762093057958416,0.06270864253050268,3,8,890,0.6756901170392807,4.17608059620386,0.7231750672581998,"{'classifier__colsample_bytree': 0.6836617928819972, 'classifier__gamma': 3.762093057958416, 'classifier__learning_rate': 0.06270864253050268, 'classifier__max_depth': 3, 'classifier__min_child_weight': 8, 'classifier__n_estimators': 890, 'classifier__reg_alpha': 0.6756901170392807, 'classifier__reg_lambda': 4.17608059620386, 'classifier__subsample': 0.7231750672581998}",0.6554637212190606,0.6554637212190606,0.0,16
3.4580490589141846,0.0,0.4281809329986572,0.0,0.8395067908396481,2.7831375973803287,0.04242600261567596,3,16,821,0.260829174830409,5.481268498789621,0.9878967729510777,"{'classifier__colsample_bytree': 0.8395067908396481, 'classifier__gamma': 2.7831375973803287, 'classifier__learning_rate': 0.04242600261567596, 'classifier__max_depth': 3, 'classifier__min_child_weight': 16, 'classifier__n_estimators': 821, 'classifier__reg_alpha': 0.260829174830409, 'classifier__reg_lambda': 5.481268498789621, 'classifier__subsample': 0.9878967729510777}",0.6577596361079828,0.6577596361079828,0.0,4
2.2143731117248535,0.0,0.30764007568359375,0.0,0.8454027087624841,3.530545372757359,0.037644853000965525,2,3,457,0.8971102599525771,4.9354321213255865,0.9229564410501683,"{'classifier__colsample_bytree': 0.8454027087624841, 'classifier__gamma': 3.530545372757359, 'classifier__learning_rate': 0.037644853000965525, 'classifier__max_depth': 2, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 457, 'classifier__reg_alpha': 0.8971102599525771, 'classifier__reg_lambda': 4.9354321213255865, 'classifier__subsample': 0.9229564410501683}",0.6565419206565529,0.6565419206565529,0.0,11
4.451101064682007,0.0,0.5977756977081299,0.0,0.8747110761540007,0.33655985998019533,0.03439544569135365,7,8,503,0.009197051616629648,1.0073577143301606,0.8822256191878195,"{'classifier__colsample_bytree': 0.8747110761540007, 'classifier__gamma': 0.33655985998019533, 'classifier__learning_rate': 0.03439544569135365, 'classifier__max_depth': 7, 'classifier__min_child_weight': 8, 'classifier__n_estimators': 503, 'classifier__reg_alpha': 0.009197051616629648, 'classifier__reg_lambda': 1.0073577143301606, 'classifier__subsample': 0.8822256191878195}",0.6509983847288652,0.6509983847288652,0.0,24
3.707637071609497,0.0,0.5372490882873535,0.0,0.6517715543461765,0.6432322056699946,0.08084805472399033,7,3,410,0.018075363615520867,2.969468575917173,0.7125879482274651,"{'classifier__colsample_bytree': 0.6517715543461765, 'classifier__gamma': 0.6432322056699946, 'classifier__learning_rate': 0.08084805472399033, 'classifier__max_depth': 7, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 410, 'classifier__reg_alpha': 0.018075363615520867, 'classifier__reg_lambda': 2.969468575917173, 'classifier__subsample': 0.7125879482274651}",0.6387359318139859,0.6387359318139859,0.0,30
